"","tweet","date","isretweet","retweeted","retweetcount","favoritecount","favorited"
"2496","RT @demembridge: #TBT Waaaaayyyy Back!! Construction crews on the first span @demembridge circa 1950. tjm #netDE #netNJ https://t.co/Ga39Io‚Ä¶","2016-05-12 12:22:54","TRUE","FALSE","8","0","FALSE"
"2497","RT @technicallyDE: Nat'l Endowment for the Arts grant will revamp 4 @CreativeWilm spaces https://t.co/ObGKSNfUYT #netDE","2016-05-12 12:22:45","TRUE","FALSE","2","0","FALSE"
"2498","#TBT Waaaaayyyy Back!! Construction crews on the first span @demembridge circa 1950. tjm #netDE #netNJ https://t.co/Ga39IooBEx","2016-05-12 12:20:28","FALSE","FALSE","8","14","FALSE"
"2499","Faciel expressions can make a difference on someones attitude. To inspire people, i smile at their work. #netde @DMimaginatorium","2016-05-12 12:16:59","FALSE","FALSE","0","0","FALSE"
"2500","Sussex County: in Greenwood, report of an accident w/injuries, Rt 13 at Rt 16.  #NetDE  #SussexDE","2016-05-12 12:15:55","FALSE","FALSE","1","0","FALSE"
"2501","#OvertheEdgeDE begins at 8:50am when Joe Alan of @937WSTW rappels. 87 people to follow him. Come check it out-300 Del Ave #netde","2016-05-12 12:15:10","FALSE","FALSE","2","3","FALSE"
"2502","Nat'l Endowment for the Arts grant will revamp 4 @CreativeWilm spaces https://t.co/ObGKSNfUYT #netDE","2016-05-12 12:06:22","FALSE","FALSE","2","5","FALSE"
"2503","It's better to burn out, than to fade away.  #famouslyric #whosangit? #comeplay #netDE","2016-05-12 12:01:35","FALSE","FALSE","0","0","FALSE"
"2504","This is when you know your cell phone means business.
https://t.co/9XgnaWpaUL
#netde #videomarketing https://t.co/84heosvxJE","2016-05-12 11:57:36","FALSE","FALSE","0","1","FALSE"
"2505","#netde The Inauthenticity of So-Called Progressives Repeating Right Wing Talking Points https://t.co/9wLofJAL4J","2016-05-12 11:46:16","FALSE","FALSE","0","0","FALSE"
"2506","RT @LouisFrankRossi: Mathematical Sciences offers high school students interactive AP exam session https://t.co/IJwTg1PyXI #UDMath #netDE","2016-05-12 11:04:11","TRUE","FALSE","1","0","FALSE"
"2507","RT @LopezforDE: Loved confirming Jen Sammons: newest Sussex JP judge today!  Thanks Rep. Short &amp; Dr. Smith for being there!  #NetDe https:/‚Ä¶","2016-05-12 11:00:02","TRUE","FALSE","2","0","FALSE"
"2508","Watermelons will include ‚ÄòProtect Your Melon‚Äô and ‚ÄòBuckle Up DE!‚Äô messages ... #netde https://t.co/hL9eCVy0z3","2016-05-12 10:56:40","FALSE","FALSE","0","0","FALSE"
"2509","#netde Thursday Daily Delawhere [5.12.16] https://t.co/luOwNVzqgv","2016-05-12 10:47:07","FALSE","FALSE","0","0","FALSE"
"2510","Countdown to Memorial Day #rehoboth #lewesDE #netDE #movetotheshore https://t.co/4JLXJ5618k","2016-05-12 10:31:00","FALSE","FALSE","0","0","FALSE"
"2511","Good morning!  Looking forward to being on the radio @WGMDRadio 92.7FM w Mike Bradley from 7-8am today!  Honored to serve!  #NetDe","2016-05-12 10:29:48","FALSE","FALSE","0","1","FALSE"
"2512","RT @ChristinaK12: Newark High School Jazz Arts Fest TONIGHT, 7pm, 750 E Delaware Ave, Newark 19711 #netde #delhs https://t.co/NGqUihxRMd","2016-05-12 10:29:13","TRUE","FALSE","4","0","FALSE"
"2513","‚ô¶Ô∏è‚ô¶Ô∏è‚ô¶Ô∏è‚ô¶Ô∏èCongratulations @DoverDowns ! #StayandPlay in #Delaware #VisitDE #VisitDelaware #netde  https://t.co/O8ULAeBw4J","2016-05-12 10:21:00","FALSE","FALSE","1","0","FALSE"
"2514","Carper met with President Obama's Supreme Court nominee on Wednesday ... #netde https://t.co/4eBgXcL5p9","2016-05-12 10:18:53","FALSE","FALSE","0","0","FALSE"
"2515","Do you know where Chad Neibert is?  #netde https://t.co/DsTjxaMHUo","2016-05-12 10:17:46","FALSE","FALSE","0","0","FALSE"
"2516","Tidewater seeks state funds for wastewater treatment plant https://t.co/5vEvBjAGmo #netde","2016-05-12 10:13:09","FALSE","FALSE","1","0","FALSE"
"2517","This is my vow: Leaving work at a decent time this evening.  #healthDE #netde (@ Glasgow Park in Newark, DE) https://t.co/dZ2SMA8lSI","2016-05-12 09:56:04","FALSE","FALSE","0","0","FALSE"
"2518","RT @JonBuzby: I'll be doing ""play by play"" on the live stream for #OvertheEdgeDE from 8:45am-5pm. https://t.co/KduSnu3Qg1 #netde","2016-05-12 09:25:27","TRUE","FALSE","1","0","FALSE"
"2519","I'll be doing ""play by play"" on the live stream for #OvertheEdgeDE from 8:45am-5pm. https://t.co/KduSnu3Qg1 #netde","2016-05-12 09:23:45","FALSE","FALSE","1","1","FALSE"
"2520","What a great experience getting to curl, even if not in the Olympics ... yet. https://t.co/LLyZOZm5Ua #netde #curling","2016-05-12 08:59:40","FALSE","FALSE","0","0","FALSE"
"2521","HOW TO replace your lawnmower blade:  #netde  https://t.co/ds5W7BEMes","2016-05-12 08:49:14","FALSE","FALSE","0","0","FALSE"
"2522","Looking for a healthy eat out option with a killer happy hour? Look no further https://t.co/QUWypiPoEv #netDE https://t.co/oFggc45BYF","2016-05-12 03:54:05","FALSE","FALSE","0","1","FALSE"
"2523","Three New Flu-Related Deaths This Season, Bringing Delaware Total to Six #netde
https://t.co/QuGTBmaCYc https://t.co/ppWDo4BZdC","2016-05-12 02:44:17","FALSE","FALSE","0","0","FALSE"
"2524","RT @DelawareDET: Attention Kent County! @DELibraries is having this great event! Be sure to check it out! #netde #dejobs https://t.co/Rz8jJ‚Ä¶","2016-05-12 02:39:35","TRUE","FALSE","3","0","FALSE"
"2525","RT @DelawareDET: Hey Sussex County! Check out the jobs fairs next week in your area! https://t.co/X79BwXLpRF #netde #dejobs #DJL","2016-05-12 02:39:29","TRUE","FALSE","2","0","FALSE"
"2526","@De11eDonne Are you free Sat? #delledonnedesigns #Bizcircle #BeBold #NetDE @DjAktive Tixs: https://t.co/eKCjJOF3f7 https://t.co/w168Hn41Ok","2016-05-12 02:26:40","FALSE","FALSE","0","0","FALSE"
"2527","RT @JoeIrizarry: The Redskins name/mascot issue will be voted on by the Red Clay School Board at its next regularly scheduled meeting in Ju‚Ä¶","2016-05-12 02:24:11","TRUE","FALSE","4","0","FALSE"
"2528","RT @JoeIrizarry: The Redskins name/mascot issue will be voted on by the Red Clay School Board at its next regularly scheduled meeting in Ju‚Ä¶","2016-05-12 02:23:10","TRUE","FALSE","4","0","FALSE"
"2529","RT @JoeIrizarry: The Redskins name/mascot issue will be voted on by the Red Clay School Board at its next regularly scheduled meeting in Ju‚Ä¶","2016-05-12 02:22:48","TRUE","FALSE","4","0","FALSE"
"2530","Continuing our celebration of #nursesweek with a blood pressure screening at St. Patrick's Center today.

#NetDE https://t.co/QePesd6NqN","2016-05-12 02:15:57","FALSE","FALSE","0","3","FALSE"
"2531","Tough days, doubts and failures, but #bossbabes keep swimming! Ì†ºÌøä #netde #socialde #pressde #mandmde https://t.co/p068ZuUYWz","2016-05-12 02:08:24","FALSE","FALSE","0","0","FALSE"
"2532","You can also check us out over on facebook:  https://t.co/hQGbQHpRQk  #wilmde #netde https://t.co/0qwQVfzqBJ","2016-05-12 02:07:51","FALSE","FALSE","0","0","FALSE"
"2533","Get a FREE lawn evaluation. Sign up today! #netde https://t.co/gEhv5ISSP8 https://t.co/aqdBV7cQz5","2016-05-12 02:04:12","FALSE","FALSE","0","0","FALSE"
"2534","Proud of my friend @SeanBarneyDE tonight. While running for #Congress, he's talking about his #PTSD https://t.co/filRVEs5PE 

#NetDE #VoteDE","2016-05-12 02:04:09","FALSE","FALSE","3","3","FALSE"
"2535","LA VERIT√Å #giveaway ends at midnight! Family 4-pack of tickets to this #familyfriendly show https://t.co/7UlsP2oRsM #Philly #netDE","2016-05-12 02:00:06","FALSE","FALSE","0","0","FALSE"
"2536","ThankYou! @DelSportsLeague 4 sponsoring our LaunchParty!This Sat@7 #NetDE #thefutureisnow https://t.co/eKCjJOWE6F https://t.co/MKsoPAmpPB","2016-05-12 01:59:13","FALSE","FALSE","0","0","FALSE"
"2537","Quick djiphantom 4 clip. Cant wait to get more footage with this thing! #netde #Delagram‚Ä¶ https://t.co/NaZDD5cNf2","2016-05-12 01:40:22","FALSE","FALSE","1","0","FALSE"
"2538","RT @jabrilliant: The 6 coolest places to do tech work in Wilmington http://t.co/qSHkOHg3FQ @coINLoftDE @1313Innovation @thearchergroup @Thi‚Ä¶","2016-05-12 01:31:43","TRUE","FALSE","1","0","FALSE"
"2539","Performing next Friday 5/20 at @FoDoBrewing! 5-8pm #netDE #DEonTap https://t.co/bnBj4fEQxR","2016-05-12 01:27:56","FALSE","FALSE","1","1","FALSE"
"2540","RT @TNJ_malbright: Oh wow. No committee members ask questions or make comments. Straight to public comment. #netDE","2016-05-12 01:21:22","TRUE","FALSE","1","0","FALSE"
"2541","RT @RadioDawson: Big biz plug from Committee of 100 to #WEIC plan. Education ‚Äúhas everything to do with economic development.‚Äù -Paul Morril‚Ä¶","2016-05-12 01:21:06","TRUE","FALSE","2","0","FALSE"
"2542","RT @RadioDawson: .@hmkeeley: ""We just gave $50 mil to corps. so they could stay here,‚Äù saying ‚Äúwe need to find the damn money‚Äù to fund #WEI‚Ä¶","2016-05-12 01:20:16","TRUE","FALSE","6","0","FALSE"
"2543","RT @RadioDawson: House committee pushes pause on #WEIC #WilmDE redistricting plan https://t.co/tMsq4npiQI #netDE #eduDE @WDDE911","2016-05-12 01:19:14","TRUE","FALSE","2","0","FALSE"
"2544","Great chess movie coming out in September 
https://t.co/3XluRuoDRo #QueenOfKatwe #netde","2016-05-12 01:08:57","FALSE","FALSE","0","1","FALSE"
"2545","RT @delawareonline: In a case like the death of Amy Inita Joyner-Francis, social media can be 'the worst case of telephone.' #NetDE https:/‚Ä¶","2016-05-12 01:08:18","TRUE","FALSE","10","0","FALSE"
"2546","Wilmington redistricting plan hits snag in Delaware legislature https://t.co/phpG331eeR #netDE","2016-05-12 01:05:06","FALSE","FALSE","0","0","FALSE"
"2547","RT @Nemours: Thx @TimFurlong for visiting @Nemours Estate. No longer DE's hidden gem! Full story @NBCPhiladelphia 4:45pm. #netde https://t.‚Ä¶","2016-05-12 00:54:19","TRUE","FALSE","2","0","FALSE"
"2548","RT @delawareonline: State pushes stricter prescribing guidelines for pain pills: https://t.co/ZTV8yShWFu #netDE #healthDE #painpills","2016-05-12 00:51:43","TRUE","FALSE","2","0","FALSE"
"2549","‚ÄúWe need to dig in...to find the damn money to make this right.‚Äù Wilmington redistricting plan hits snag #netDE https://t.co/h6LLp0RYQP","2016-05-12 00:49:57","FALSE","FALSE","0","0","FALSE"
"2550","RT @DelawareToday: Happy 70th birthday, @Bingsbakery! https://t.co/U9nXydsbLK #netde https://t.co/WglOQYoMiL","2016-05-12 00:48:36","TRUE","FALSE","4","0","FALSE"
"2551","RT @DEHighwaySafe: We're looking forward to it as well! Thanks!

@ChronicleNews37 @DEHighwaySafe #protectyourmelon #buckleupde #netde https‚Ä¶","2016-05-12 00:41:33","TRUE","FALSE","1","0","FALSE"
"2552","The Redskins name/mascot issue will be voted on by the Red Clay School Board at its next regularly scheduled meeting in June. #netde #delhs","2016-05-12 00:40:58","FALSE","FALSE","4","0","FALSE"
"2553","We're looking forward to it as well! Thanks!

@ChronicleNews37 @DEHighwaySafe #protectyourmelon #buckleupde #netde https://t.co/6egBkpT05A","2016-05-12 00:37:07","FALSE","FALSE","1","1","FALSE"
"2554","RT @JoeIrizarry: 19 speakers so far during public comment at the RedClay SchoolBoard mtg. 11 for keeping Redskins, 8 against. #netde #delhs","2016-05-12 00:31:21","TRUE","FALSE","3","0","FALSE"
"2555","RT @RadioDawson: .@hmkeeley: ""We just gave $50 mil to corps. so they could stay here,‚Äù saying ‚Äúwe need to find the damn money‚Äù to fund #WEI‚Ä¶","2016-05-12 00:29:51","TRUE","FALSE","6","0","FALSE"
"2556","RT @RadioDawson: .@hmkeeley: ""We just gave $50 mil to corps. so they could stay here,‚Äù saying ‚Äúwe need to find the damn money‚Äù to fund #WEI‚Ä¶","2016-05-12 00:25:32","TRUE","FALSE","6","0","FALSE"
"2557","RT @delawareonline: Use @Uber or @lyft for rides in Delaware? Share your story w/reporter Scott Goss at sgoss@delawareonline.com. #netDE ht‚Ä¶","2016-05-12 00:21:52","TRUE","FALSE","1","0","FALSE"
"2558","Looking forward to meeting @RossChastain! @ChronicleNews37 @DEHighwaySafe #protectyourmelon, #buckleupde #netde","2016-05-12 00:20:45","FALSE","FALSE","1","1","FALSE"
"2559","Use @Uber or @lyft for rides in Delaware? Share your story w/reporter Scott Goss at sgoss@delawareonline.com. #netDE https://t.co/xFyAGl5cBf","2016-05-12 00:10:26","FALSE","FALSE","1","4","FALSE"
"2560","RT @BeachPaper: #Marathon, #halfmarathon and #9K started at #Delaware Seashore @DEStateParks and finished at @EatAtLighthouse #netde https:‚Ä¶","2016-05-12 00:09:03","TRUE","FALSE","3","0","FALSE"
"2561","Have you started or joined a team yet? Only a few weeks left! Sign up today #highmarkwalk #FamilyPromise  #netde https://t.co/Eg63TrKQGn","2016-05-12 00:08:37","FALSE","FALSE","0","0","FALSE"
"2562","RT @JoeIrizarry: 19 speakers so far during public comment at the RedClay SchoolBoard mtg. 11 for keeping Redskins, 8 against. #netde #delhs","2016-05-12 00:04:12","TRUE","FALSE","3","0","FALSE"
"2563","RT @BeachPaper: #Marathon, #halfmarathon and #9K started at #Delaware Seashore @DEStateParks and finished at @EatAtLighthouse #netde https:‚Ä¶","2016-05-12 00:03:37","TRUE","FALSE","3","0","FALSE"
"2564","RT @ChrisCoons: Welcome to #Delaware @ErnestMoniz. Looking forward to a great day talking #energy policy at @UDelaware. #netDE https://t.co‚Ä¶","2016-05-13 23:50:58","TRUE","FALSE","12","0","FALSE"
"2565","RT @delawareonline: Colorado prison chief spends night in solitary: https://t.co/ADEMyddNNq #netDE #prison #solitaryconfinement","2016-05-13 23:39:20","TRUE","FALSE","3","0","FALSE"
"2566","@MoonloopPhoto on Instagram - I feel the need. The need for speed @wilmgrandprix #delagram #inwilm #netde #wilmingt‚Ä¶ https://t.co/mVZ6hhzwGd","2016-05-13 23:39:02","FALSE","FALSE","0","0","FALSE"
"2567",".@FoxBusiness report on illegal immigrant bill in Delaware causes stir https://t.co/b3R4GPmwEk #netde","2016-05-13 23:35:51","FALSE","FALSE","0","0","FALSE"
"2568","Candidate Profile:  Sean Barney @DelawareOnline https://t.co/VRZ8KPZ9lh #WilmDE #NetDE #Delaware","2016-05-13 23:30:25","FALSE","FALSE","1","0","FALSE"
"2569","Get a FREE lawn evaluation. Sign up today! #netde https://t.co/d04q9YDJYt https://t.co/JLNssWShFD","2016-05-13 23:16:11","FALSE","FALSE","0","0","FALSE"
"2570","Get a FREE lawn evaluation. Sign up today! #netde https://t.co/ru4VMapxiU https://t.co/NvGra8LzXa","2016-05-13 23:11:33","FALSE","FALSE","0","0","FALSE"
"2571","RT @CommonCauseDE: Big win for democracy today! Delaware Assembly Rescinds Call for Constitutional Convention #netde https://t.co/4R50GjLZY‚Ä¶","2016-05-13 23:10:58","TRUE","FALSE","7","0","FALSE"
"2572","RT @delawareonline: Colorado prison chief spends night in solitary: https://t.co/ADEMyddNNq #netDE #prison #solitaryconfinement","2016-05-13 23:08:39","TRUE","FALSE","3","0","FALSE"
"2573","The sun is shining at the monkey hill time trials @WilmGrandPrix #netde https://t.co/GiRVKHrZd6","2016-05-13 23:04:12","FALSE","FALSE","1","3","FALSE"
"2574","Check out the exciting events coming up at the NHM https://t.co/QxvK23aluR #Newark #netde","2016-05-13 23:02:29","FALSE","FALSE","0","0","FALSE"
"2575","RT @delawareonline: Colorado prison chief spends night in solitary: https://t.co/ADEMyddNNq #netDE #prison #solitaryconfinement","2016-05-13 23:00:51","TRUE","FALSE","3","0","FALSE"
"2576","Colorado prison chief spends night in solitary: https://t.co/ADEMyddNNq #netDE #prison #solitaryconfinement","2016-05-13 23:00:28","FALSE","FALSE","3","2","FALSE"
"2577","RT @CommonCauseDE: Big win for democracy today! Delaware Assembly Rescinds Call for Constitutional Convention #netde https://t.co/4R50GjLZY‚Ä¶","2016-05-13 22:55:35","TRUE","FALSE","7","0","FALSE"
"2578","RT @CommonCauseDE: Big win for democracy today! Delaware Assembly Rescinds Call for Constitutional Convention #netde https://t.co/4R50GjLZY‚Ä¶","2016-05-13 22:54:46","TRUE","FALSE","7","0","FALSE"
"2579","RT @jshipman_art: Great show of @UDelaware MFA Thesis Exhibition @DEContemporary #udel #artsde #netde @GHW55 #inwilm https://t.co/x8WXt1c8Ch","2016-05-13 22:54:32","TRUE","FALSE","3","0","FALSE"
"2580","RT @UDelaware: .@UDBlueHens announce new AD Chrissi Rawak. Watch now via #Facebooklive https://t.co/msZRAXgAcA #netDE https://t.co/YQZLc9kx‚Ä¶","2016-05-13 22:52:16","TRUE","FALSE","12","0","FALSE"
"2581","RT @jshipman_art: Great show of @UDelaware MFA Thesis Exhibition @DEContemporary #udel #artsde #netde @GHW55 #inwilm https://t.co/x8WXt1c8Ch","2016-05-13 22:49:23","TRUE","FALSE","3","0","FALSE"
"2582","RT @DEInlandBays: Love James Farm Eco Preserve? ""Like"" it on Facebook here:https://t.co/eJelluwYza #BethanyBeach #RehobothBeach #netDE http‚Ä¶","2016-05-13 22:47:06","TRUE","FALSE","1","0","FALSE"
"2583","RT @CommonCauseDE: Big win for democracy today! Delaware Assembly Rescinds Call for Constitutional Convention #netde https://t.co/4R50GjLZY‚Ä¶","2016-05-13 22:44:33","TRUE","FALSE","7","0","FALSE"
"2584","RT @delawareonline: Calls to rethink Delaware's solitary confinement: https://t.co/5gFW8rE9Bh #netDE Story from @JessicaMasulli. https://t.‚Ä¶","2016-05-13 22:43:28","TRUE","FALSE","7","0","FALSE"
"2585","I feel the need. The need for speed @wilmgrandprix #delagram #inwilm #netde #wilmingtongra‚Ä¶ https://t.co/mxLgqTSPPb https://t.co/B42Vg3AYF6","2016-05-13 22:42:54","FALSE","FALSE","1","0","FALSE"
"2586","RT @delawareonline: Calls to rethink Delaware's solitary confinement: https://t.co/5gFW8rE9Bh #netDE Story from @JessicaMasulli. https://t.‚Ä¶","2016-05-13 22:39:00","TRUE","FALSE","7","0","FALSE"
"2587","RT @delawareonline: Calls to rethink Delaware's solitary confinement: https://t.co/5gFW8rE9Bh #netDE Story from @JessicaMasulli. https://t.‚Ä¶","2016-05-13 22:36:39","TRUE","FALSE","7","0","FALSE"
"2588","RT @WITN22Wilm: Wilmington Grand Prix this weekend. #netde

https://t.co/3VwMpLA5lJ https://t.co/R1URRAJsT9","2016-05-13 22:34:00","TRUE","FALSE","4","0","FALSE"
"2589","RT @CPwrFCU: It's the Wilmington Grand Prix 2016 weekend! Get out there &amp; watch the races! #netDE https://t.co/aJN93MVMCE https://t.co/t943‚Ä¶","2016-05-13 22:33:50","TRUE","FALSE","1","0","FALSE"
"2590","Great show of @UDelaware MFA Thesis Exhibition @DEContemporary #udel #artsde #netde @GHW55 #inwilm https://t.co/x8WXt1c8Ch","2016-05-13 22:24:42","FALSE","FALSE","3","1","FALSE"
"2591","Patio Ideas - Beautiful Patio Designs For Your Backyard https://t.co/WT1j0uQ65a #netde","2016-05-13 22:23:22","FALSE","FALSE","0","0","FALSE"
"2592","@SoDelConcepts  chef plans meals for seniors https://t.co/PFJnsmXUUT via @CapeGazette #netDE #coastalcuisine https://t.co/Yry2WtNqEQ","2016-05-13 22:23:01","FALSE","FALSE","0","1","FALSE"
"2593","RT @UDelaware: .@UDBlueHens announce new AD Chrissi Rawak. Watch now via #Facebooklive https://t.co/msZRAXgAcA #netDE https://t.co/YQZLc9kx‚Ä¶","2016-05-13 22:17:30","TRUE","FALSE","12","0","FALSE"
"2594","RT @delawareonline: Calls to rethink Delaware's solitary confinement: https://t.co/5gFW8rE9Bh #netDE Story from @JessicaMasulli. https://t.‚Ä¶","2016-05-13 22:15:03","TRUE","FALSE","7","0","FALSE"
"2595","RT @delawareonline: Calls to rethink Delaware's solitary confinement: https://t.co/5gFW8rE9Bh #netDE Story from @JessicaMasulli. https://t.‚Ä¶","2016-05-13 22:14:45","TRUE","FALSE","7","0","FALSE"
"2596","I-95: SB slows from the I-295 split into the marsh, NB JAMS approaching Rt 273 to I-295.  #NetDE","2016-05-13 22:14:35","FALSE","FALSE","0","0","FALSE"
"2597","RT @delawareonline: Calls to rethink Delaware's solitary confinement: https://t.co/5gFW8rE9Bh #netDE Story from @JessicaMasulli. https://t.‚Ä¶","2016-05-13 22:12:01","TRUE","FALSE","7","0","FALSE"
"2598","RT @GovernorMarkell: Participated in the #Lymediseasechallenge to help raise awareness about the disease. #netDE @Delaware_DHSS https://t.c‚Ä¶","2016-05-13 22:03:19","TRUE","FALSE","12","0","FALSE"
